SPE00173105;2016-01-01;153;64;0;;
SPE00173105;2016-01-02;128;35;12;;
SPE00173105;2016-01-03;108;40;0;;
SPE00173105;2016-01-04;117;68;18;;
SPE00173105;2016-01-05;81;40;68;;
SPE00173105;2016-01-06;145;26;1;;
SPE00173105;2016-01-07;151;55;0;;
SPE00173105;2016-01-08;187;75;0;;
SPE00173105;2016-01-09;158;70;1;;
SPE00173105;2016-01-10;189;50;1;;
SPE00173105;2016-01-11;171;55;2;;
SPE00173105;2016-01-12;146;37;3;;
SPE00173105;2016-01-13;130;19;1;;
SPE00173105;2016-01-14;129;16;0;;
SPE00173105;2016-01-15;107;59;0;;
SPE00173105;2016-01-16;79;51;0;;
SPE00173105;2016-01-17;126;12;0;;
SPE00173105;2016-01-18;81;11;3;;
SPE00173105;2016-01-19;119;14;2;;
SPE00173105;2016-01-20;142;27;1;;
SPE00173105;2016-01-21;137;24;0;;
SPE00173105;2016-01-22;130;54;1;;
SPE00173105;2016-01-23;183;66;0;;
SPE00173105;2016-01-24;115;46;1;;
SPE00173105;2016-01-25;145;91;0;;
SPE00173105;2016-01-26;129;85;0;;
SPE00173105;2016-01-27;171;58;0;;
SPE00173105;2016-01-28;160;46;1;;
SPE00173105;2016-01-29;150;67;0;;
SPE00173105;2016-01-30;166;55;0;;
SPE00173105;2016-01-31;117;65;0;;
SPE00173105;2016-02-01;209;63;0;;
SPE00173105;2016-02-02;179;59;0;;
SPE00173105;2016-02-03;170;72;0;;
SPE00173105;2016-02-04;158;30;0;;
SPE00173105;2016-02-05;184;35;0;;
SPE00173105;2016-02-06;163;37;0;;
SPE00173105;2016-02-07;142;43;23;;
SPE00173105;2016-02-08;188;29;0;;
SPE00173105;2016-02-09;166;41;1;;
SPE00173105;2016-02-10;114;58;2;;
SPE00173105;2016-02-11;92;62;14;;
SPE00173105;2016-02-12;174;74;0;;
SPE00173105;2016-02-13;204;61;0;;
SPE00173105;2016-02-14;139;39;394;;
SPE00173105;2016-02-15;108;52;0;;
SPE00173105;2016-02-16;104;-2;0;;
SPE00173105;2016-02-17;112;-15;0;;
SPE00173105;2016-02-18;115;7;0;;
SPE00173105;2016-02-19;138;-2;0;;
SPE00173105;2016-02-20;159;11;0;;
SPE00173105;2016-02-21;192;33;0;;
SPE00173105;2016-02-22;182;68;5;;
SPE00173105;2016-02-23;188;49;0;;
SPE00173105;2016-02-24;165;58;0;;
SPE00173105;2016-02-25;180;51;2;;
SPE00173105;2016-02-26;108;32;0;;
SPE00173105;2016-02-27;121;35;109;;
SPE00173105;2016-02-28;110;46;94;;
SPE00173105;2016-02-29;164;74;0;;
SPE00173105;2016-03-01;163;55;0;;
SPE00173105;2016-03-02;183;64;0;;
SPE00173105;2016-03-03;155;48;0;;
SPE00173105;2016-03-04;189;22;16;;
SPE00173105;2016-03-05;154;47;130;;
SPE00173105;2016-03-06;121;27;0;;
SPE00173105;2016-03-07;142;30;0;;
SPE00173105;2016-03-08;120;45;0;;
SPE00173105;2016-03-09;108;6;0;;
SPE00173105;2016-03-10;136;76;0;;
SPE00173105;2016-03-11;152;75;0;;
