SP000060040;1959-02-19;228;89;;;
SP000060040;1959-03-15;;122;;;
SP000060040;1959-03-18;239;139;;;
SP000060040;1959-04-09;250;122;;;
SP000060040;1959-04-21;250;;;;
SP000060040;1959-05-18;;128;;;
SP000060040;1959-06-10;;128;;;
SP000060040;1959-06-11;300;;;;
SP000060040;1959-06-12;;128;;;
SP000060040;1959-06-16;250;161;;;
SP000060040;1959-06-23;;128;;;
SP000060040;1959-07-02;;139;;;
SP000060040;1959-07-03;;122;;;
SP000060040;1959-07-05;239;139;;;
SP000060040;1959-07-25;;172;;;
SP000060040;1959-07-28;272;139;;;
SP000060040;1960-02-07;211;122;;;
SP000060040;1960-02-18;;161;;;
SP000060040;1960-03-01;261;139;;;
SP000060040;1960-03-04;322;122;;;
SP000060040;1960-03-05;300;;;;
SP000060040;1960-03-07;228;111;;;
SP000060040;1960-03-08;228;;;;
SP000060040;1960-03-09;;128;;;
SP000060040;1960-03-10;211;122;;;
SP000060040;1960-03-11;;128;;;
SP000060040;1960-03-12;;128;;;
SP000060040;1960-03-13;;122;;;
SP000060040;1960-03-15;;139;;;
SP000060040;1960-03-17;250;128;;;
SP000060040;1960-03-18;250;;;;
SP000060040;1960-03-19;289;161;;;
SP000060040;1960-03-22;;128;;;
SP000060040;1960-03-23;178;111;;;
SP000060040;1960-03-24;211;139;;;
SP000060040;1960-03-25;222;128;;;
SP000060040;1960-03-26;222;161;;;
SP000060040;1960-03-27;200;;;;
SP000060040;1960-03-28;;139;;;
SP000060040;1960-03-29;222;139;;;
SP000060040;1960-03-31;211;;;;
SP000060040;1960-04-05;;139;;;
SP000060040;1960-04-06;222;122;;;
SP000060040;1960-04-07;222;139;;;
SP000060040;1960-04-10;;100;;;
SP000060040;1960-04-16;272;;;;
SP000060040;1960-04-17;289;122;;;
SP000060040;1960-04-18;;128;;;
SP000060040;1960-04-20;239;111;;;
SP000060040;1960-04-22;228;122;;;
SP000060040;1960-04-24;222;;;;
SP000060040;1960-04-26;;139;;;
SP000060040;1960-04-29;;139;;;
SP000060040;1960-04-30;222;122;;;
SP000060040;1960-05-01;;128;;;
SP000060040;1960-05-05;228;;;;
SP000060040;1960-05-11;239;128;;;
SP000060040;1960-05-12;;150;;;
SP000060040;1960-05-18;239;;;;
SP000060040;1960-05-19;239;139;;;
SP000060040;1960-05-20;;139;;;
SP000060040;1960-05-21;;128;;;
SP000060040;1960-05-22;;139;;;
SP000060040;1960-05-24;;139;;;
SP000060040;1960-05-27;272;;;;
SP000060040;1960-05-28;250;172;;;
SP000060040;1960-05-30;;161;;;
SP000060040;1960-05-31;239;139;;;
SP000060040;1960-06-04;;161;;;
SP000060040;1960-06-05;;139;;;
SP000060040;1960-06-08;222;;;;
SP000060040;1960-06-09;;172;;;
SP000060040;1960-06-10;272;;;;
SP000060040;1960-06-14;261;150;;;
SP000060040;1960-06-15;;139;;;
SP000060040;1960-06-16;278;150;;;
SP000060040;1960-06-20;;150;;;
SP000060040;1960-06-21;250;139;;;
SP000060040;1960-06-23;261;;;;
SP000060040;1960-06-25;261;128;;;
SP000060040;1960-06-26;278;139;;;
SP000060040;1960-06-28;272;;;;
SP000060040;1960-06-29;250;178;;;
SP000060040;1960-06-30;261;172;;;
SP000060040;1960-07-01;;139;;;
SP000060040;1960-07-02;272;150;;;
SP000060040;1960-07-03;;150;;;
SP000060040;1960-07-04;;172;;;
SP000060040;1960-07-08;278;;;;
SP000060040;1960-07-09;;161;;;
SP000060040;1960-07-10;272;161;;;
SP000060040;1960-07-11;;150;;;
SP000060040;1960-07-13;272;150;;;
SP000060040;1960-07-15;272;161;;;
SP000060040;1960-07-16;278;172;;;
SP000060040;1960-07-17;272;161;;;
SP000060040;1960-07-18;272;161;;;
SP000060040;1960-07-19;278;150;;;
SP000060040;1960-07-21;272;172;;;
SP000060040;1960-07-22;;172;;;
SP000060040;1960-07-23;278;150;;;
SP000060040;1960-07-24;289;;;;
SP000060040;1960-07-25;278;172;;;
SP000060040;1960-07-26;278;178;;;
SP000060040;1960-07-27;278;;;;
SP000060040;1960-07-28;272;150;;;
SP000060040;1960-07-29;;161;;;
SP000060040;1960-07-30;261;161;;;
SP000060040;1960-07-31;;161;;;
SP000060040;1960-08-01;261;172;;;
SP000060040;1960-08-02;272;161;;;
SP000060040;1960-08-03;272;150;;;
SP000060040;1960-08-04;261;178;;;
SP000060040;1960-08-05;;161;;;
SP000060040;1960-08-06;;161;;;
SP000060040;1960-08-08;272;172;;;
SP000060040;1960-08-10;278;172;;;
SP000060040;1960-08-11;272;161;;;
SP000060040;1960-08-12;;150;;;
SP000060040;1960-08-13;;172;;;
SP000060040;1960-08-14;272;172;;;
SP000060040;1960-08-15;278;178;;;
SP000060040;1960-08-17;289;150;;;
SP000060040;1960-08-18;278;172;;;
SP000060040;1960-08-19;;200;;;
SP000060040;1960-08-20;;178;;;
SP000060040;1960-08-21;289;178;;;
SP000060040;1960-08-22;278;;;;
SP000060040;1960-08-23;;189;;;
SP000060040;1960-08-24;311;161;;;
SP000060040;1960-08-25;;178;;;
SP000060040;1960-08-26;289;172;;;
SP000060040;1960-08-27;289;172;;;
SP000060040;1960-08-28;289;172;;;
SP000060040;1960-08-29;322;;;;
SP000060040;1960-08-30;322;189;;;
SP000060040;1960-09-01;300;161;;;
SP000060040;1960-09-02;289;178;;;
SP000060040;1960-09-04;;161;;;
SP000060040;1960-09-05;272;161;;;
SP000060040;1960-09-06;;139;;;
SP000060040;1960-09-08;272;189;;;
SP000060040;1960-09-09;278;172;;;
SP000060040;1960-09-10;289;150;;;
SP000060040;1960-09-11;278;;;;
SP000060040;1960-09-12;;150;;;
SP000060040;1960-09-13;278;150;;;
SP000060040;1960-09-14;311;139;;;
SP000060040;1960-09-15;350;;;;
SP000060040;1960-09-16;;161;;;
SP000060040;1960-09-30;;161;;;
SP000060040;1960-10-11;;172;;;
SP000060040;1960-10-27;;172;;;
SP000060040;1960-11-12;;161;;;
SP000060040;1960-11-20;;161;;;
SP000060040;1960-11-24;261;;;;
SP000060040;1960-12-04;222;;;;
SP000060040;1960-12-09;228;;;;
SP000060040;1960-12-12;;122;;;
SP000060040;1960-12-13;;128;;;
SP000060040;1960-12-14;;122;;;
SP000060040;1960-12-18;189;;;;
SP000060040;1960-12-19;211;100;;;
SP000060040;1960-12-20;;100;;;
SP000060040;1960-12-23;;111;;;
SP000060040;1960-12-24;;89;;;
SP000060040;1960-12-27;;122;;;
SP000060040;1960-12-29;;122;;;
SP000060040;1960-12-30;;122;;;
SP000060040;1961-01-02;;139;;;
SP000060040;1961-01-03;;128;;;
SP000060040;1961-01-04;;139;;;
SP000060040;1961-01-07;;128;;;
SP000060040;1961-01-08;;122;;;
SP000060040;1961-01-09;211;128;;;
SP000060040;1961-01-11;;128;;;
SP000060040;1961-01-12;200;;;;
SP000060040;1961-01-13;200;122;;;
SP000060040;1961-01-14;;111;;;
SP000060040;1961-01-15;;111;;;
SP000060040;1961-01-19;200;128;;;
SP000060040;1961-01-25;211;;;;
SP000060040;1961-01-29;211;111;;;
SP000060040;1961-01-30;;122;;;
SP000060040;1961-01-31;228;89;;;
SP000060040;1961-03-01;272;150;;;
SP000060040;1961-03-02;;150;;;
SP000060040;1961-03-04;311;;;;
SP000060040;1961-03-06;261;;;;
SP000060040;1961-03-07;250;;;;
SP000060040;1961-03-09;250;128;;;
SP000060040;1961-03-11;;128;;;
SP000060040;1961-03-12;;128;;;
SP000060040;1961-03-13;228;;;;
SP000060040;1961-03-15;261;;;;
SP000060040;1961-03-17;222;150;;;
SP000060040;1961-03-18;239;128;;;
SP000060040;1961-03-20;239;128;;;
SP000060040;1961-03-21;228;161;;;
SP000060040;1961-03-23;228;139;;;
SP000060040;1961-03-24;239;100;;;
SP000060040;1961-03-27;250;78;;;
SP000060040;1961-03-28;239;128;;;
SP000060040;1961-03-29;250;;;;
SP000060040;1961-03-30;278;;;;
SP000060040;1961-04-02;250;111;;;
SP000060040;1961-04-04;211;128;;;
SP000060040;1961-04-05;228;;;;
SP000060040;1961-04-06;;139;;;
SP000060040;1961-04-07;239;139;;;
SP000060040;1961-04-08;239;;;;
SP000060040;1961-04-09;;139;;;
SP000060040;1961-04-11;250;150;;;
SP000060040;1961-04-12;250;100;;;
SP000060040;1961-04-14;239;128;;;
SP000060040;1961-04-15;;128;;;
SP000060040;1961-04-17;250;139;;;
SP000060040;1961-04-18;239;128;;;
SP000060040;1961-04-19;222;139;;;
SP000060040;1961-04-20;228;111;;;
SP000060040;1961-04-22;239;122;;;
SP000060040;1961-04-26;272;;;;
SP000060040;1961-04-27;250;139;;;
SP000060040;1961-04-28;250;161;;;
SP000060040;1961-04-30;;128;;;
SP000060040;1961-05-01;250;;;;
SP000060040;1961-05-06;;139;;;
SP000060040;1961-05-07;;161;;;
SP000060040;1961-05-08;;161;;;
SP000060040;1961-05-09;250;;;;
SP000060040;1961-05-10;;161;;;
SP000060040;1961-05-12;261;150;;;
SP000060040;1961-05-14;261;150;;;
SP000060040;1961-05-15;261;150;;;
SP000060040;1961-05-16;;161;;;
SP000060040;1961-05-17;;150;;;
SP000060040;1961-05-18;289;;;;
SP000060040;1961-05-19;278;150;;;
SP000060040;1961-05-21;261;150;;;
SP000060040;1961-05-24;278;150;;;
SP000060040;1961-05-25;;172;;;
SP000060040;1961-05-26;289;;;;
SP000060040;1961-05-27;261;172;;;
SP000060040;1961-05-28;272;;;;
SP000060040;1961-05-30;;139;;;
SP000060040;1961-05-31;278;150;;;
SP000060040;1961-06-01;228;111;;;
SP000060040;1961-06-02;;161;;;
SP000060040;1961-06-03;272;139;;;
SP000060040;1961-06-05;261;;;;
SP000060040;1961-06-06;;172;;;
SP000060040;1961-06-07;;150;;;
SP000060040;1961-06-08;278;161;;;
SP000060040;1961-06-09;278;139;;;
SP000060040;1961-06-10;250;;;;
SP000060040;1961-06-12;;150;;;
SP000060040;1961-06-13;250;172;;;
SP000060040;1961-06-14;;161;;;
SP000060040;1961-06-15;;172;;;
SP000060040;1961-06-16;;161;;;
SP000060040;1961-06-17;261;189;;;
SP000060040;1961-06-19;;178;;;
SP000060040;1961-06-20;250;;;;
SP000060040;1961-06-21;289;172;;;
SP000060040;1961-06-23;272;189;;;
SP000060040;1961-06-25;289;161;;;
SP000060040;1961-06-27;272;178;;;
SP000060040;1961-06-29;;172;;;
SP000060040;1961-06-30;250;;;;
SP000060040;1961-07-01;;178;;;
SP000060040;1961-07-02;250;161;;;
SP000060040;1961-07-03;;178;;;
SP000060040;1961-07-04;278;172;;;
SP000060040;1961-07-05;;172;;;
SP000060040;1961-07-06;289;;;;
SP000060040;1961-07-09;361;;;;
SP000060040;1961-07-10;378;;;;
SP000060040;1961-07-11;;211;;;
SP000060040;1961-07-15;328;239;;;
SP000060040;1961-07-16;300;;;;
SP000060040;1961-07-17;;189;;;
SP000060040;1961-07-20;;172;;;
SP000060040;1961-07-23;;178;;;
SP000060040;1961-07-24;289;189;;;
SP000060040;1961-07-25;272;161;;;
SP000060040;1961-07-28;300;;;;
SP000060040;1961-07-29;289;;;;
SP000060040;1961-08-03;;189;;;
SP000060040;1961-08-07;300;;;;
SP000060040;1961-08-08;272;172;;;
SP000060040;1961-08-10;272;189;;;
SP000060040;1961-08-11;;178;;;
SP000060040;1961-08-13;289;;;;
SP000060040;1961-08-14;278;172;;;
SP000060040;1961-08-15;;178;;;
SP000060040;1961-08-16;289;189;;;
SP000060040;1961-08-17;372;189;;;
SP000060040;1961-08-18;389;200;;;
SP000060040;1961-08-21;;172;;;
SP000060040;1961-08-22;272;;;;
SP000060040;1961-08-24;;189;;;
SP000060040;1961-08-27;350;211;;;
SP000060040;1961-08-28;378;211;;;
SP000060040;1961-08-30;289;;;;
SP000060040;1961-08-31;311;;;;
SP000060040;1961-09-01;300;178;;;
SP000060040;1961-09-02;311;189;;;
SP000060040;1961-09-03;278;;;;
SP000060040;1961-09-05;;178;;;
SP000060040;1961-09-06;289;;;;
SP000060040;1961-09-07;261;178;;;
SP000060040;1961-09-08;;189;;;
SP000060040;1961-09-11;278;172;;;
SP000060040;1961-09-12;;200;;;
SP000060040;1961-09-15;422;261;;;
SP000060040;1961-09-16;422;239;;;
SP000060040;1961-09-18;272;;;;
SP000060040;1961-09-19;289;200;;;
SP000060040;1961-09-20;;178;;;
SP000060040;1961-09-25;;178;;;
SP000060040;1961-09-28;250;161;;;
SP000060040;1961-09-30;278;;;;
SP000060040;1961-10-02;;178;;;
SP000060040;1961-10-04;272;178;;;
SP000060040;1961-10-05;;178;;;
SP000060040;1961-10-08;;172;;;
SP000060040;1961-10-09;289;178;;;
SP000060040;1961-10-10;278;189;;;
SP000060040;1961-10-13;272;;;;
SP000060040;1961-10-14;;189;;;
SP000060040;1961-10-15;;178;;;
SP000060040;1961-10-18;;178;;;
SP000060040;1961-10-19;;161;;;
SP000060040;1961-10-21;272;172;;;
SP000060040;1961-10-22;;172;;;
SP000060040;1961-10-25;;178;;;
SP000060040;1961-10-26;300;189;;;
SP000060040;1961-10-31;250;172;;;
SP000060040;1961-11-01;261;172;;;
SP000060040;1961-11-02;250;;;;
SP000060040;1961-11-04;261;172;;;
SP000060040;1961-11-06;;161;;;
SP000060040;1961-11-07;261;150;;;
SP000060040;1961-11-08;;150;;;
SP000060040;1961-11-09;;150;;;
SP000060040;1961-11-10;250;150;;;
SP000060040;1961-11-11;;150;;;
SP000060040;1961-11-12;239;150;;;
SP000060040;1961-11-13;250;;;;
SP000060040;1961-11-14;211;;;;
SP000060040;1961-11-17;250;139;;;
SP000060040;1961-11-18;239;150;;;
SP000060040;1961-11-19;250;;;;
SP000060040;1961-11-21;;150;;;
SP000060040;1961-11-22;228;;;;
SP000060040;1961-11-23;228;161;;;
SP000060040;1961-11-26;;150;;;
SP000060040;1961-11-27;;150;;;
SP000060040;1961-11-30;200;;;;
SP000060040;1961-12-02;;128;;;
SP000060040;1961-12-03;;128;;;
SP000060040;1961-12-05;261;;;;
SP000060040;1961-12-11;261;139;;;
SP000060040;1961-12-12;250;128;;;
SP000060040;1961-12-13;;139;;;
SP000060040;1961-12-16;261;;;;
SP000060040;1961-12-18;228;139;;;
SP000060040;1961-12-19;;128;;;
SP000060040;1961-12-20;;139;;;
SP000060040;1961-12-21;250;161;;;
SP000060040;1961-12-23;;139;;;
SP000060040;1961-12-24;;150;;;
SP000060040;1961-12-26;;128;;;
